Customer_ID,Visit_Date,Visit_Number,Total_Spend,Items_Purchased,Days_Since_Last_Visit,Age,Region,Product_Category,Product,SKU_ID,Engagement_Rate,Product_Satisfaction,Bounce_Rate,Conversion_Rate,Product_Purchase_Rate_by_Segment,Segmentation_Efficiency,Cart_Abandoned,City,City_Type,Churn_Risk,Visit_Month_Full,Group_Assignment,Group,Month
CUST-10231,2023-08-08,1.0,256.41273513980406,6.0,26.0,28.0,South,Beauty & Personal Care,Face Wash,SKU-2191,4.0,5.0,51.65,1.1048235941802131,32.85,3.6,0.0,Dover,Rural,False,2023-08,,,
CUST-10380,2023-06-17,1.0,231.8826793182145,4.0,20.0,64.0,South,Toys & Games,RC Car,SKU-3899,2.0,3.0,75.91,0.8875823464265283,42.78,1.68,1.0,Helena,Rural,False,2023-06,,,
CUST-10081,2022-03-28,3.0,201.9425768438292,7.0,11.0,53.0,West,Sports & Outdoors,Running Shoes,SKU-2967,2.0,5.0,79.57,0.8573745836457136,26.51,2.71,1.0,Dover,Rural,True,2022-03,,,
CUST-10281,2022-05-17,2.0,311.82555797544563,3.0,35.0,62.0,Central,Sports & Outdoors,Running Shoes,SKU-4904,3.0,2.0,46.77,1.5365445977952084,23.04,4.62,0.0,Chicago,Urban,False,2022-05,,,
CUST-10314,2022-10-02,1.0,235.5964684102143,7.0,35.0,23.0,North,Home & Kitchen,Cookware Set,SKU-8796,4.0,4.0,25.95,0.8345704672942984,39.31,2.84,0.0,Helena,Rural,False,2022-10,,,
CUST-10235,2023-03-21,2.0,217.5393020013684,2.0,13.0,59.0,Central,Books,Science Textbook,SKU-9366,3.0,4.0,68.07,0.5873170875083571,54.14,2.8,0.0,Boise,Rural,False,2023-03,,,
CUST-10113,2023-02-28,1.0,413.5303868687917,5.0,10.0,30.0,Central,Home & Kitchen,Vacuum Cleaner,SKU-9014,4.0,4.0,25.54,1.5110441363040326,32.86,3.3,0.0,Dallas,Urban,True,2023-02,,,
CUST-10143,2023-08-08,4.0,284.24374044308473,6.0,24.0,22.0,Central,Books,Science Textbook,SKU-4830,2.0,5.0,78.88,2.6766662088376005,26.93,2.05,1.0,New York,Urban,True,2023-08,,,
CUST-10245,2023-01-06,2.0,454.9175164511973,4.0,22.0,57.0,East,Beauty & Personal Care,Shampoo,SKU-6996,3.0,5.0,41.02,2.520135857692819,23.47,3.58,0.0,New York,Urban,False,2023-01,,,
CUST-10126,2022-03-07,2.0,454.31737271300017,2.0,17.0,32.0,Central,Toys & Games,Puzzle,SKU-5942,4.0,5.0,43.48,1.6789057019408773,36.91,3.25,0.0,San Francisco,Urban,True,2022-03,,,
CUST-10091,2022-03-03,2.0,330.6164962425942,6.0,34.0,52.0,West,Clothing,Jacket,SKU-5766,3.0,3.0,53.28,2.486739684958245,48.06,1.54,0.0,San Francisco,Urban,False,2022-03,,,
CUST-10217,2023-02-26,3.0,280.39949679665057,2.0,13.0,23.0,Central,Beauty & Personal Care,Face Wash,SKU-1289,1.0,5.0,88.0,0.5152493903186198,17.0,1.23,1.0,Helena,Rural,False,2023-02,,,
CUST-10219,2023-07-21,1.0,168.12281899386517,2.0,19.0,20.0,North,Clothing,Jeans,SKU-6962,1.0,2.0,80.4,1.114861779435159,17.58,4.78,1.0,Boise,Rural,True,2023-07,,,
CUST-10100,2022-11-29,2.0,405.014077998528,0.0,28.0,30.0,East,Sports & Outdoors,Running Shoes,SKU-7180,2.0,5.0,83.39,2.6403862525250834,12.63,2.37,1.0,New York,Urban,False,2022-11,,,
CUST-10132,2023-07-19,1.0,496.7808988931355,8.0,27.0,18.0,South,Books,Science Textbook,SKU-8393,2.0,4.0,76.24,2.5231760321439203,37.89,2.26,1.0,San Francisco,Urban,True,2023-07,,,
CUST-10134,2022-03-15,3.0,310.1989327576938,6.0,14.0,58.0,Central,Home & Kitchen,Blender,SKU-9342,3.0,2.0,42.71,1.9968460797747043,21.96,1.15,0.0,New York,Urban,False,2022-03,,,
CUST-10078,2022-09-08,2.0,227.5687471165651,2.0,39.0,42.0,West,Clothing,Jeans,SKU-4037,2.0,4.0,73.71,0.643872241030514,44.87,4.04,1.0,Helena,Rural,False,2022-09,,,
CUST-10425,2023-06-28,1.0,195.69984858083868,4.0,28.0,29.0,North,Electronics,Tablet,SKU-4999,1.0,3.0,86.48,0.565885771907804,40.75,2.4,1.0,Boise,Rural,True,2023-06,,,
CUST-10164,2022-03-28,3.0,256.0353214425527,4.0,35.0,59.0,East,Toys & Games,Board Game,SKU-6367,3.0,3.0,52.03,2.812570882351421,18.03,1.71,0.0,Dallas,Urban,False,2022-03,,,
CUST-10177,2022-04-08,3.0,506.7723989384194,3.0,32.0,43.0,Central,Home & Kitchen,Cookware Set,SKU-1106,1.0,4.0,81.24,1.9800109967413357,13.58,2.34,1.0,San Francisco,Urban,False,2022-04,,,
CUST-10221,2022-11-28,2.0,419.0763526609074,8.0,36.0,63.0,West,Home & Kitchen,Cookware Set,SKU-4260,2.0,2.0,84.07,1.184309846264636,17.04,1.42,1.0,Boise,Rural,False,2022-11,,,
CUST-10496,2022-10-17,1.0,350.33042124865494,6.0,31.0,39.0,South,Home & Kitchen,Blender,SKU-3304,4.0,3.0,44.78,2.181209636760219,44.42,1.19,0.0,New York,Urban,False,2022-10,,,
CUST-10274,2022-05-25,1.0,398.4444102724496,6.0,25.0,63.0,North,Sports & Outdoors,Yoga Mat,SKU-9339,2.0,2.0,76.87,2.80263820117469,17.38,2.36,1.0,New York,Urban,True,2022-05,,,
CUST-10120,2023-06-17,3.0,299.2088554793771,3.0,10.0,35.0,East,Books,Fiction Novel,SKU-9107,4.0,4.0,58.41,1.8400198649526416,19.97,3.36,0.0,Dallas,Urban,False,2023-06,,,
CUST-10447,2022-07-04,1.0,594.7827151309401,3.0,21.0,33.0,East,Books,Fiction Novel,SKU-5053,4.0,2.0,27.0,1.7065623824386178,59.43,4.85,0.0,San Francisco,Urban,False,2022-07,,,
CUST-10215,2023-08-19,1.0,351.9113953067052,3.0,33.0,21.0,West,Electronics,Smartphone,SKU-4526,3.0,4.0,53.64,1.6574894782374392,27.75,3.11,0.0,San Francisco,Urban,False,2023-08,,,
CUST-10394,2022-07-23,1.0,334.1116734043468,5.0,11.0,61.0,South,Home & Kitchen,Vacuum Cleaner,SKU-4839,3.0,3.0,51.15,1.6544468097609224,44.22,1.33,0.0,Chicago,Urban,True,2022-07,,,
CUST-10333,2023-08-07,1.0,345.03248915835763,4.0,30.0,53.0,North,Clothing,Jeans,SKU-6718,2.0,5.0,63.43,2.8082740832016695,33.48,2.61,1.0,San Francisco,Urban,False,2023-08,,,
CUST-10224,2022-09-28,1.0,366.95475503666665,4.0,34.0,21.0,North,Home & Kitchen,Cookware Set,SKU-6054,2.0,5.0,70.04,2.2790041672123733,56.59,3.23,1.0,Dallas,Urban,True,2022-09,,,
CUST-10384,2022-03-25,1.0,216.40759682206613,2.0,17.0,48.0,North,Beauty & Personal Care,Perfume,SKU-7542,1.0,3.0,83.46,1.1651385987569038,54.89,2.93,1.0,Dover,Rural,True,2022-03,,,
CUST-10237,2023-03-29,2.0,361.91563396729,6.0,27.0,45.0,West,Clothing,T-Shirt,SKU-2074,1.0,5.0,87.55,2.852276715961168,48.27,4.64,1.0,Chicago,Urban,True,2023-03,,,
CUST-10202,2022-05-06,2.0,328.2513363629893,5.0,34.0,56.0,West,Home & Kitchen,Blender,SKU-3427,3.0,5.0,52.26,2.884327068712854,22.89,4.96,0.0,New York,Urban,True,2022-05,,,
CUST-10273,2022-10-19,3.0,290.2428645236747,4.0,25.0,30.0,West,Clothing,Jacket,SKU-8446,3.0,5.0,61.33,2.4702374034024794,10.3,3.52,0.0,New York,Urban,False,2022-10,,,
CUST-10030,2022-06-17,2.0,385.55297554835033,3.0,14.0,54.0,North,Sports & Outdoors,Dumbbells,SKU-9934,1.0,4.0,82.21,1.9597066848017446,29.71,3.44,1.0,San Francisco,Urban,False,2022-06,,,
CUST-10085,2022-07-24,2.0,289.28128850616537,10.0,35.0,62.0,North,Toys & Games,Puzzle,SKU-3779,4.0,2.0,41.72,1.97534995775761,53.78,1.38,0.0,Chicago,Urban,True,2022-07,,,
CUST-10242,2022-06-19,2.0,301.0129088944991,4.0,39.0,55.0,East,Electronics,Smartphone,SKU-6000,3.0,4.0,50.4,2.5118572607744323,33.42,4.98,0.0,New York,Urban,False,2022-06,,,
CUST-10413,2022-10-14,1.0,316.84756830339046,6.0,31.0,50.0,West,Books,Cookbook,SKU-6146,4.0,4.0,52.68,2.3096475537194383,34.14,2.73,0.0,Dallas,Urban,True,2022-10,,,
CUST-10056,2022-06-19,1.0,276.18055224940906,5.0,22.0,61.0,South,Toys & Games,Board Game,SKU-3928,3.0,4.0,41.63,1.502457075736926,39.55,4.27,0.0,New York,Urban,False,2022-06,,,
CUST-10184,2023-06-13,3.0,231.7271642698314,4.0,28.0,55.0,West,Toys & Games,Board Game,SKU-4997,1.0,4.0,84.84,0.7168964514101733,26.62,2.84,1.0,Helena,Rural,False,2023-06,,,
CUST-10013,2022-04-03,3.0,241.6347130402078,6.0,38.0,24.0,West,Sports & Outdoors,Running Shoes,SKU-9323,3.0,5.0,64.45,0.9514455320389349,59.27,2.2,0.0,Helena,Rural,False,2022-04,,,
CUST-10060,2023-03-04,1.0,351.8722998110196,2.0,12.0,29.0,West,Clothing,Jacket,SKU-2965,1.0,5.0,88.71,2.908271039022522,59.55,2.22,1.0,Chicago,Urban,True,2023-03,,,
CUST-10396,2023-04-29,1.0,278.4077295180126,4.0,35.0,23.0,East,Clothing,Jacket,SKU-3553,3.0,3.0,40.39,2.72572210066783,17.64,2.7,0.0,Chicago,Urban,False,2023-04,,,
CUST-10170,2023-07-31,1.0,155.11258783227424,7.0,17.0,22.0,East,Beauty & Personal Care,Face Wash,SKU-4234,1.0,2.0,80.37,0.857026341162676,40.25,3.43,1.0,Dover,Rural,True,2023-07,,,
CUST-10323,2022-12-07,1.0,465.0893570260772,4.0,36.0,30.0,Central,Beauty & Personal Care,Shampoo,SKU-3436,4.0,3.0,62.89,1.7640638380032956,58.81,4.58,1.0,Dallas,Urban,True,2022-12,,,
CUST-10033,2023-01-14,3.0,437.6833867030357,3.0,35.0,39.0,West,Toys & Games,Puzzle,SKU-2617,3.0,5.0,52.71,1.6726878066742572,34.8,4.87,0.0,Chicago,Urban,False,2023-01,,,
CUST-10197,2023-05-17,2.0,433.1228898455007,8.0,35.0,44.0,West,Electronics,Tablet,SKU-3285,4.0,4.0,30.14,1.7360524435269364,21.87,1.25,0.0,San Francisco,Urban,False,2023-05,,,
CUST-10084,2023-01-09,3.0,234.2421763757592,6.0,21.0,22.0,Central,Electronics,Laptop,SKU-2999,4.0,4.0,23.18,0.5048158664747701,29.51,3.56,0.0,Helena,Rural,True,2023-01,,,
CUST-10255,2023-03-12,3.0,300.87671861459626,10.0,11.0,27.0,South,Beauty & Personal Care,Face Wash,SKU-7618,3.0,4.0,49.16,1.5900302267428978,15.43,3.76,0.0,Dallas,Urban,False,2023-03,,,
CUST-10295,2022-12-14,1.0,431.7633430170527,6.0,20.0,44.0,West,Electronics,Tablet,SKU-8342,5.0,4.0,66.43,2.7581786737179845,44.88,1.23,0.0,Dallas,Urban,False,2022-12,,,
CUST-10201,2023-05-11,1.0,335.90903651777126,4.0,21.0,46.0,South,Books,Science Textbook,SKU-4385,2.0,4.0,79.22,2.4472518026944425,14.17,3.23,1.0,Chicago,Urban,False,2023-05,,,
CUST-10161,2022-12-02,1.0,537.2254772855691,6.0,37.0,61.0,East,Electronics,Laptop,SKU-3670,2.0,4.0,86.87,1.9462853510684348,56.03,3.18,1.0,Chicago,Urban,True,2022-12,,,
CUST-10293,2023-07-16,3.0,189.28850833688463,7.0,27.0,51.0,West,Books,Science Textbook,SKU-4459,1.0,5.0,89.76,0.8251148060813975,44.81,2.5,1.0,Helena,Rural,False,2023-07,,,
CUST-10071,2023-07-29,2.0,226.92050675873068,7.0,22.0,44.0,Central,Books,Science Textbook,SKU-9523,3.0,5.0,67.27,2.0367428635278566,19.23,1.4,0.0,New York,Urban,True,2023-07,,,
CUST-10138,2023-02-13,1.0,369.0875149579217,3.0,14.0,23.0,South,Beauty & Personal Care,Shampoo,SKU-9352,2.0,5.0,78.1,0.8793290828186111,10.07,1.16,1.0,Helena,Rural,False,2023-02,,,
CUST-10273,2023-05-20,2.0,261.5229364373895,3.0,31.0,54.0,Central,Clothing,Jeans,SKU-9026,1.0,5.0,83.4,2.887210293325828,57.96,2.66,1.0,Chicago,Urban,False,2023-05,,,
CUST-10298,2023-02-13,1.0,342.034771394966,5.0,21.0,37.0,East,Toys & Games,Puzzle,SKU-8159,3.0,4.0,56.75,0.8329523046108329,29.61,1.62,0.0,Helena,Rural,False,2023-02,,,
CUST-10386,2022-07-15,1.0,260.17433004939534,4.0,11.0,31.0,Central,Home & Kitchen,Blender,SKU-7311,2.0,4.0,64.48,1.9831026533431864,51.3,3.92,1.0,New York,Urban,True,2022-07,,,
CUST-10075,2022-10-29,1.0,438.9776547719861,7.0,14.0,47.0,West,Clothing,Jeans,SKU-6891,1.0,5.0,81.5,1.9056644128728022,54.06,1.29,1.0,San Francisco,Urban,False,2022-10,,,
CUST-10002,2023-08-25,1.0,331.15338143794605,3.0,16.0,24.0,Central,Clothing,Jeans,SKU-9277,3.0,5.0,68.93,2.8790798282485417,52.93,2.17,0.0,San Francisco,Urban,False,2023-08,,,
CUST-10265,2022-04-09,1.0,154.46105300990928,4.0,35.0,36.0,North,Books,Fiction Novel,SKU-6966,2.0,3.0,66.75,0.8561477069750165,55.64,4.16,1.0,Helena,Rural,False,2022-04,,,
CUST-10222,2022-10-15,3.0,513.2122444847489,6.0,35.0,43.0,West,Books,Fiction Novel,SKU-4251,4.0,4.0,25.52,2.484921338168279,21.28,2.42,0.0,San Francisco,Urban,True,2022-10,,,
CUST-10366,2022-10-09,1.0,381.663472609558,6.0,21.0,25.0,South,Electronics,Laptop,SKU-7597,1.0,4.0,82.2,2.55970239431694,41.22,4.63,1.0,Dallas,Urban,False,2022-10,,,
CUST-10213,2022-03-06,2.0,297.3761812264022,6.0,25.0,61.0,West,Home & Kitchen,Cookware Set,SKU-3379,4.0,4.0,29.23,1.5213336800448696,11.01,2.19,0.0,Chicago,Urban,False,2022-03,,,
CUST-10254,2023-01-16,1.0,350.9998720526218,6.0,32.0,28.0,Central,Clothing,Jeans,SKU-2967,2.0,4.0,60.87,2.091846845456665,19.8,3.17,1.0,Dallas,Urban,True,2023-01,,,
CUST-10191,2023-06-11,3.0,251.3740747946932,5.0,17.0,42.0,West,Beauty & Personal Care,Perfume,SKU-9572,1.0,2.0,80.37,1.7491325580953343,37.94,3.5,1.0,New York,Urban,False,2023-06,,,
CUST-10250,2022-05-14,1.0,161.1105550702186,7.0,39.0,34.0,North,Beauty & Personal Care,Perfume,SKU-9766,4.0,4.0,55.17,0.9493961647472807,35.2,1.15,0.0,Boise,Rural,True,2022-05,,,
CUST-10494,2022-03-04,1.0,310.79220618963296,2.0,37.0,51.0,West,Sports & Outdoors,Dumbbells,SKU-6307,2.0,5.0,66.56,2.0051621879023687,52.81,3.92,1.0,Dallas,Urban,False,2022-03,,,
CUST-10035,2022-06-26,1.0,330.64147674854365,8.0,18.0,29.0,Central,Books,Science Textbook,SKU-8234,4.0,3.0,28.62,2.9853933979890916,28.04,2.06,0.0,Chicago,Urban,False,2022-06,,,
CUST-10250,2023-07-17,3.0,417.8853111151128,4.0,24.0,38.0,West,Toys & Games,Puzzle,SKU-6906,4.0,4.0,37.48,2.175699683481487,22.37,2.12,0.0,San Francisco,Urban,True,2023-07,,,
CUST-10142,2023-05-15,2.0,214.05289537862964,3.0,14.0,35.0,West,Toys & Games,Puzzle,SKU-2000,1.0,4.0,88.16,0.6478773067341077,31.73,4.16,1.0,Boise,Rural,False,2023-05,,,
CUST-10176,2022-09-10,2.0,255.35284424068183,5.0,22.0,26.0,North,Toys & Games,Puzzle,SKU-9302,2.0,5.0,74.29,1.1882554486198331,35.13,3.09,1.0,Dover,Rural,False,2022-09,,,
CUST-10012,2023-03-27,2.0,192.3497241679637,7.0,14.0,57.0,South,Electronics,Tablet,SKU-1085,1.0,3.0,85.54,0.8319972950529577,48.67,3.14,1.0,Helena,Rural,False,2023-03,,,
CUST-10353,2022-03-26,1.0,328.8138884200035,7.0,20.0,36.0,East,Toys & Games,Board Game,SKU-1968,1.0,5.0,83.63,1.8996183154465225,29.92,3.64,1.0,Chicago,Urban,True,2022-03,,,
CUST-10268,2023-05-09,2.0,187.16737479221555,2.0,19.0,55.0,West,Books,Fiction Novel,SKU-1366,2.0,4.0,71.7,0.8948062463553069,16.7,3.59,1.0,Boise,Rural,False,2023-05,,,
CUST-10287,2022-08-20,4.0,254.2567367131728,1.0,29.0,35.0,West,Clothing,Jacket,SKU-7731,2.0,5.0,78.78,2.5760382284547916,21.69,3.09,1.0,Chicago,Urban,False,2022-08,,,
CUST-10069,2022-12-25,3.0,497.8359437746474,4.0,22.0,35.0,North,Books,Fiction Novel,SKU-9508,5.0,5.0,45.66,0.9207536163490364,15.99,2.67,0.0,Helena,Rural,False,2022-12,,,
CUST-10010,2023-01-20,1.0,402.9077832621039,5.0,18.0,47.0,East,Beauty & Personal Care,Face Wash,SKU-7295,3.0,3.0,47.08,2.9868575491778113,19.75,1.37,0.0,New York,Urban,False,2023-01,,,
CUST-10443,2023-04-14,1.0,179.54555237088408,2.0,30.0,42.0,South,Electronics,Tablet,SKU-9985,1.0,2.0,82.93,1.0196653047735897,31.91,3.53,1.0,Helena,Rural,True,2023-04,,,
CUST-10080,2022-06-26,2.0,448.90661026612617,3.0,23.0,41.0,West,Clothing,Jacket,SKU-9110,3.0,3.0,63.87,2.4016450480203293,59.21,2.03,0.0,San Francisco,Urban,False,2022-06,,,
CUST-10266,2022-10-11,2.0,368.9479957910788,8.0,27.0,34.0,West,Beauty & Personal Care,Shampoo,SKU-2890,2.0,4.0,66.52,1.9815220476749218,36.09,1.71,1.0,Dallas,Urban,True,2022-10,,,
CUST-10132,2023-08-14,3.0,417.5199365785378,2.0,24.0,21.0,North,Beauty & Personal Care,Shampoo,SKU-4546,4.0,3.0,46.39,2.808221300466741,51.4,4.0,0.0,San Francisco,Urban,False,2023-08,,,
CUST-10101,2022-06-21,4.0,347.68407146000675,6.0,19.0,41.0,East,Toys & Games,Board Game,SKU-2320,3.0,3.0,54.62,1.9979899787395177,54.73,1.63,0.0,San Francisco,Urban,False,2022-06,,,
CUST-10146,2022-07-18,1.0,209.7362443206231,4.0,33.0,59.0,South,Sports & Outdoors,Running Shoes,SKU-4065,4.0,4.0,37.27,0.8508736750907281,59.44,1.06,0.0,Boise,Rural,True,2022-07,,,
CUST-10137,2022-03-01,2.0,136.87522586028842,4.0,16.0,46.0,East,Home & Kitchen,Cookware Set,SKU-6426,4.0,2.0,33.85,1.0991349417021299,26.76,4.56,0.0,Dover,Rural,False,2022-03,,,
CUST-10207,2022-05-29,2.0,424.153688498337,4.0,17.0,27.0,Central,Beauty & Personal Care,Shampoo,SKU-8504,3.0,3.0,62.84,1.816916776195056,51.6,2.89,0.0,San Francisco,Urban,False,2022-05,,,
CUST-10048,2023-01-14,4.0,385.5652951686152,0.0,37.0,22.0,Central,Beauty & Personal Care,Perfume,SKU-8066,3.0,4.0,44.32,2.407075317506401,54.46,2.0,0.0,Dallas,Urban,True,2023-01,,,
CUST-10164,2022-07-17,2.0,397.24893406447706,4.0,12.0,32.0,East,Home & Kitchen,Blender,SKU-5304,1.0,2.0,86.03,2.118016769405715,16.86,4.34,1.0,San Francisco,Urban,False,2022-07,,,
CUST-10224,2023-07-24,3.0,200.04578030898463,5.0,24.0,20.0,South,Home & Kitchen,Vacuum Cleaner,SKU-2310,3.0,4.0,47.49,1.8586447130318926,12.16,2.19,0.0,New York,Urban,False,2023-07,,,
CUST-10045,2022-11-14,2.0,407.0063893848703,8.0,25.0,36.0,South,Beauty & Personal Care,Shampoo,SKU-8478,3.0,4.0,66.11,1.9521746896082122,36.67,2.63,1.0,Dallas,Urban,True,2022-11,,,
CUST-10287,2022-03-10,3.0,232.2184237841984,4.0,13.0,64.0,North,Clothing,Jeans,SKU-2769,1.0,4.0,85.8,0.9107756094331358,40.83,2.38,1.0,Helena,Rural,False,2022-03,,,
CUST-10482,2022-11-16,1.0,522.0387100944347,11.0,30.0,45.0,East,Beauty & Personal Care,Perfume,SKU-3021,3.0,5.0,84.45,2.95239490052775,13.86,4.61,1.0,New York,Urban,False,2022-11,,,
CUST-10279,2022-08-19,2.0,225.11144690029863,3.0,15.0,57.0,East,Sports & Outdoors,Dumbbells,SKU-6766,1.0,4.0,85.04,0.8283687723242171,37.18,1.97,1.0,Helena,Rural,True,2022-08,,,
CUST-10006,2022-03-13,1.0,415.32170976294674,8.0,10.0,41.0,Central,Clothing,Jeans,SKU-3291,2.0,4.0,76.71,2.3056138418063394,51.56,1.03,1.0,San Francisco,Urban,False,2022-03,,,
CUST-10055,2022-08-15,1.0,340.6010447488779,4.0,13.0,48.0,South,Electronics,Smartphone,SKU-7954,1.0,4.0,86.67,2.624813728002549,27.75,2.96,1.0,New York,Urban,True,2022-08,,,
CUST-10132,2023-01-15,4.0,279.8794389940441,6.0,20.0,41.0,North,Electronics,Tablet,SKU-4977,2.0,5.0,73.64,0.7276484666454784,43.6,1.82,1.0,Helena,Rural,False,2023-01,,,
CUST-10065,2023-01-13,3.0,333.9324763381271,5.0,21.0,45.0,North,Beauty & Personal Care,Shampoo,SKU-6480,2.0,5.0,73.92,1.6476800984552336,22.6,1.33,1.0,New York,Urban,True,2023-01,,,
CUST-10074,2023-01-23,4.0,355.2807242088137,7.0,35.0,29.0,North,Clothing,T-Shirt,SKU-7820,4.0,5.0,21.87,1.8980425816623279,26.71,4.07,0.0,Dallas,Urban,False,2023-01,,,
CUST-10272,2023-04-23,2.0,205.5531222380004,7.0,38.0,39.0,West,Electronics,Laptop,SKU-4212,3.0,4.0,55.92,0.5610846849462363,53.29,4.63,0.0,Boise,Rural,True,2023-04,,,
CUST-10302,2022-06-03,1.0,415.8656030279845,1.0,14.0,41.0,Central,Electronics,Smartphone,SKU-9011,2.0,3.0,77.97,2.906954110570836,56.56,4.49,1.0,San Francisco,Urban,False,2022-06,,,
CUST-10257,2023-01-12,3.0,362.1222517901548,7.0,32.0,31.0,West,Sports & Outdoors,Dumbbells,SKU-3137,3.0,3.0,49.02,0.6941683597504241,24.48,1.21,0.0,Dover,Rural,False,2023-01,,,
CUST-10247,2022-10-22,4.0,289.9720226161048,6.0,38.0,50.0,Central,Beauty & Personal Care,Shampoo,SKU-3940,2.0,2.0,76.4,0.9219854166038972,56.92,4.78,1.0,Dover,Rural,False,2022-10,,,
CUST-10249,2023-01-28,2.0,350.38948364748086,4.0,30.0,53.0,East,Home & Kitchen,Cookware Set,SKU-1933,3.0,5.0,52.21,2.407282549175297,20.55,1.61,0.0,Dallas,Urban,True,2023-01,,,
CUST-10104,2023-03-11,2.0,208.6980263897269,6.0,25.0,37.0,West,Electronics,Tablet,SKU-1362,1.0,4.0,83.57,0.6926689399160733,55.78,2.11,1.0,Boise,Rural,True,2023-03,,,
CUST-10243,2023-06-02,1.0,300.3951781121297,5.0,22.0,61.0,South,Beauty & Personal Care,Perfume,SKU-4675,2.0,5.0,68.23,2.222872586272926,23.33,2.16,1.0,Chicago,Urban,True,2023-06,,,
CUST-10089,2022-07-15,1.0,393.7622653415556,2.0,22.0,40.0,East,Sports & Outdoors,Dumbbells,SKU-5885,1.0,4.0,85.08,1.8136675362220493,36.24,2.07,1.0,San Francisco,Urban,False,2022-07,,,
CUST-10159,2023-07-26,1.0,368.72876218973,5.0,36.0,32.0,West,Toys & Games,Board Game,SKU-5622,4.0,3.0,49.14,2.7946729662648777,30.99,4.17,0.0,Chicago,Urban,False,2023-07,,,
CUST-10095,2022-12-21,3.0,544.6674803616362,5.0,16.0,31.0,Central,Clothing,T-Shirt,SKU-6334,5.0,2.0,44.65,1.830757289410148,42.2,4.67,0.0,Dallas,Urban,True,2022-12,,,
CUST-10280,2023-01-14,2.0,498.7943421756229,5.0,17.0,59.0,North,Toys & Games,Board Game,SKU-8638,1.0,4.0,81.3,1.6730449901333166,17.79,4.64,1.0,San Francisco,Urban,True,2023-01,,,
CUST-10095,2023-02-12,2.0,530.9514027034919,9.0,22.0,37.0,East,Home & Kitchen,Vacuum Cleaner,SKU-3803,2.0,4.0,74.04,2.0362774004566324,20.18,3.59,1.0,San Francisco,Urban,True,2023-02,,,
CUST-10419,2022-10-15,1.0,400.1442833435774,7.0,32.0,21.0,East,Beauty & Personal Care,Shampoo,SKU-6766,4.0,4.0,43.06,2.1739463233810272,56.75,3.86,0.0,San Francisco,Urban,False,2022-10,,,
CUST-10474,2022-11-25,1.0,563.1334825341283,8.0,36.0,39.0,North,Books,Fiction Novel,SKU-8089,3.0,5.0,78.74,1.984109880549522,19.16,3.56,1.0,New York,Urban,False,2022-11,,,
CUST-10070,2022-12-16,1.0,424.1879712105462,6.0,25.0,52.0,West,Sports & Outdoors,Running Shoes,SKU-6264,3.0,3.0,87.84,2.5426117275864555,53.96,1.18,1.0,New York,Urban,False,2022-12,,,
CUST-10194,2022-08-12,2.0,169.1008612984111,13.0,39.0,18.0,South,Beauty & Personal Care,Shampoo,SKU-6869,2.0,4.0,79.27,0.8781566942629335,48.04,1.51,1.0,Boise,Rural,False,2022-08,,,
CUST-10251,2022-03-05,2.0,207.3664756729065,4.0,38.0,48.0,West,Sports & Outdoors,Running Shoes,SKU-9261,1.0,4.0,81.99,0.5575437745247066,22.88,3.22,1.0,Dover,Rural,False,2022-03,,,
CUST-10140,2023-03-14,3.0,295.0473711538156,6.0,13.0,59.0,East,Beauty & Personal Care,Perfume,SKU-5533,4.0,3.0,50.62,1.5615909104558054,32.6,1.58,0.0,San Francisco,Urban,False,2023-03,,,
CUST-10243,2022-05-17,2.0,233.0308509465828,7.0,17.0,54.0,Central,Books,Cookbook,SKU-1952,1.0,5.0,87.77,1.0101861604458358,59.24,3.76,1.0,Boise,Rural,True,2022-05,,,
CUST-10197,2023-04-14,4.0,143.04573386574512,5.0,25.0,32.0,Central,Beauty & Personal Care,Perfume,SKU-1078,4.0,5.0,30.54,1.0940959677698188,47.92,3.29,0.0,Dover,Rural,False,2023-04,,,
CUST-10449,2022-07-10,1.0,316.9153391476062,3.0,30.0,60.0,South,Electronics,Smartphone,SKU-4656,3.0,5.0,49.81,1.7475189600099177,19.71,3.52,0.0,Dallas,Urban,False,2022-07,,,
CUST-10013,2022-04-11,2.0,142.57939657248272,10.0,19.0,57.0,South,Home & Kitchen,Blender,SKU-7447,1.0,5.0,83.93,0.9618187838186287,12.01,2.66,1.0,Dover,Rural,False,2022-04,,,
CUST-10267,2022-05-28,1.0,318.5227959305362,8.0,34.0,44.0,South,Beauty & Personal Care,Shampoo,SKU-3366,2.0,5.0,77.72,2.5411922090520727,34.41,4.17,1.0,San Francisco,Urban,False,2022-05,,,
CUST-10179,2023-04-06,1.0,540.7041694657836,5.0,21.0,20.0,West,Sports & Outdoors,Yoga Mat,SKU-5364,2.0,3.0,73.81,2.691460040365616,51.94,1.83,1.0,San Francisco,Urban,True,2023-04,,,
CUST-10488,2022-12-21,1.0,464.433471383234,5.0,21.0,41.0,West,Home & Kitchen,Vacuum Cleaner,SKU-1713,5.0,5.0,30.64,0.9984267143514767,30.37,2.3,0.0,Helena,Rural,True,2022-12,,,
CUST-10032,2022-12-20,1.0,358.89839988067,6.0,35.0,62.0,Central,Clothing,T-Shirt,SKU-1750,3.0,4.0,82.45,0.5953032038765483,49.28,4.37,1.0,Boise,Rural,False,2022-12,,,
